SPS: 102
Market Return : 59.13%   |   Portfolio Return :  6.20%   |   position : -1   |   portfolio_valuation : 1061.9685691903605   |
Market Return : 59.13%   |   Portfolio Return : 11.96%   |   position : 0   |   portfolio_valuation : 1119.6326495912908   |
Market Return : 59.13%   |   Portfolio Return :  4.18%   |   position : -1   |   portfolio_valuation : 1041.792998493778   |
Market Return : 59.13%   |   Portfolio Return : -1.80%   |   position : -1   |   portfolio_valuation : 981.962764687271   |
Market Return : 59.13%   |   Portfolio Return : 20.30%   |   position : -1   |   portfolio_valuation : 1203.0181422888113   |
Market Return : 59.13%   |   Portfolio Return : -3.40%   |   position : -1   |   portfolio_valuation : 966.0083040550597   |
Market Return : 59.13%   |   Portfolio Return : 31.37%   |   position : -1   |   portfolio_valuation : 1313.6658247279422   |
Market Return : 59.13%   |   Portfolio Return : -7.85%   |   position : 1   |   portfolio_valuation : 921.4877264794231   |
Market Return : 59.13%   |   Portfolio Return : 18.90%   |   position : 0   |   portfolio_valuation : 1189.0375723386258   |
Market Return : 59.13%   |   Portfolio Return : 33.65%   |   position : 0   |   portfolio_valuation : 1336.5014499890788   |
Market Return : 59.13%   |   Portfolio Return : -2.73%   |   position : 0   |   portfolio_valuation : 972.7473018438708   |
Market Return : 59.13%   |   Portfolio Return : 28.43%   |   position : -1   |   portfolio_valuation : 1284.3152496483285   |
Market Return : 59.13%   |   Portfolio Return : -8.31%   |   position : -1   |   portfolio_valuation : 916.9258168852331   |
Market Return : 59.13%   |   Portfolio Return : 33.34%   |   position : 0   |   portfolio_valuation : 1333.4114154527222   |
Market Return : 59.13%   |   Portfolio Return : 27.44%   |   position : 0   |   portfolio_valuation : 1274.4318729702022   |
Market Return : 59.13%   |   Portfolio Return : -32.54%   |   position : 0   |   portfolio_valuation : 674.560668028706   |
Market Return : 59.13%   |   Portfolio Return : -11.70%   |   position : 1   |   portfolio_valuation : 882.9676174727135   |
Market Return : 59.13%   |   Portfolio Return : 10.12%   |   position : 1   |   portfolio_valuation : 1101.160647936033   |
Market Return : 59.13%   |   Portfolio Return : 29.01%   |   position : 0   |   portfolio_valuation : 1290.0593994268668   |
Market Return : 59.13%   |   Portfolio Return : 57.03%   |   position : -1   |   portfolio_valuation : 1570.322119336353   |
Market Return : 59.13%   |   Portfolio Return : 22.19%   |   position : 0   |   portfolio_valuation : 1221.862332222655   |
Market Return : 59.13%   |   Portfolio Return : 73.69%   |   position : 1   |   portfolio_valuation : 1736.910524150036   |
Market Return : 59.13%   |   Portfolio Return : 77.26%   |   position : 1   |   portfolio_valuation : 1772.6115575100735   |
Market Return : 59.13%   |   Portfolio Return : 148.97%   |   position : 1   |   portfolio_valuation : 2489.6770453513286   |
Market Return : 59.13%   |   Portfolio Return : 19.56%   |   position : 0   |   portfolio_valuation : 1195.5699739086565   |
Market Return : 59.13%   |   Portfolio Return :  8.75%   |   position : -1   |   portfolio_valuation : 1087.4617364692538   |
Market Return : 59.13%   |   Portfolio Return : 76.64%   |   position : 0   |   portfolio_valuation : 1766.356478393814   |
Market Return : 59.13%   |   Portfolio Return :  6.28%   |   position : 0   |   portfolio_valuation : 1062.7803813121002   |
Market Return : 59.13%   |   Portfolio Return : 60.17%   |   position : 0   |   portfolio_valuation : 1601.6567720941937   |
SPS: 76
SPS: 76
SPS: 76
SPS: 76
SPS: 76
SPS: 76
SPS: 76
SPS: 76
SPS: 76
SPS: 76
SPS: 76
Market Return : 59.13%   |   Portfolio Return : -21.55%   |   position : 1   |   portfolio_valuation : 784.5483765320582   |
Market Return : 59.13%   |   Portfolio Return : 23.81%   |   position : 0   |   portfolio_valuation : 1238.1341827725028   |
Market Return : 59.13%   |   Portfolio Return : 176.28%   |   position : 1   |   portfolio_valuation : 2762.84783970755   |
Market Return : 59.13%   |   Portfolio Return : 74.52%   |   position : 0   |   portfolio_valuation : 1745.1753689855034   |
Market Return : 59.13%   |   Portfolio Return : 22.42%   |   position : 1   |   portfolio_valuation : 1224.1882923597793   |
Market Return : 59.13%   |   Portfolio Return : 14.44%   |   position : 1   |   portfolio_valuation : 1144.3827033131236   |
Market Return : 59.13%   |   Portfolio Return : 46.24%   |   position : 0   |   portfolio_valuation : 1462.3680785869242   |
Market Return : 59.13%   |   Portfolio Return : 11.12%   |   position : 1   |   portfolio_valuation : 1111.2159083726222   |
Market Return : 59.13%   |   Portfolio Return : 152.06%   |   position : 0   |   portfolio_valuation : 2520.6105347198454   |
Market Return : 59.13%   |   Portfolio Return : 66.08%   |   position : 1   |   portfolio_valuation : 1660.820456871194   |
Market Return : 59.13%   |   Portfolio Return : -18.81%   |   position : 0   |   portfolio_valuation : 811.899992833789   |
Market Return : 59.13%   |   Portfolio Return : 100.51%   |   position : 1   |   portfolio_valuation : 2005.138610905056   |
Market Return : 59.13%   |   Portfolio Return : 37.31%   |   position : 0   |   portfolio_valuation : 1373.061576840028   |
Market Return : 59.13%   |   Portfolio Return : 73.54%   |   position : 0   |   portfolio_valuation : 1735.4021218692033   |
Market Return : 59.13%   |   Portfolio Return : -20.18%   |   position : -1   |   portfolio_valuation : 798.1989739862399   |
Market Return : 59.13%   |   Portfolio Return : 16.14%   |   position : 0   |   portfolio_valuation : 1161.431534022473   |
Market Return : 59.13%   |   Portfolio Return : 31.60%   |   position : -1   |   portfolio_valuation : 1315.9979274597883   |
Market Return : 59.13%   |   Portfolio Return : 37.77%   |   position : 1   |   portfolio_valuation : 1377.66535946734   |
Market Return : 59.13%   |   Portfolio Return : 68.14%   |   position : 0   |   portfolio_valuation : 1681.4462703242828   |
Market Return : 59.13%   |   Portfolio Return : 56.13%   |   position : 0   |   portfolio_valuation : 1561.3465252201056   |
Market Return : 59.13%   |   Portfolio Return : 10.41%   |   position : 1   |   portfolio_valuation : 1104.0815649892045   |
Market Return : 59.13%   |   Portfolio Return : 26.95%   |   position : 1   |   portfolio_valuation : 1269.4576149396257   |
Market Return : 59.13%   |   Portfolio Return : 23.48%   |   position : 1   |   portfolio_valuation : 1234.7884226287654   |
Market Return : 59.13%   |   Portfolio Return : 29.55%   |   position : -1   |   portfolio_valuation : 1295.547101962211   |
Market Return : 59.13%   |   Portfolio Return : 31.32%   |   position : 1   |   portfolio_valuation : 1313.1889240064186   |
Market Return : 59.13%   |   Portfolio Return : 30.45%   |   position : -1   |   portfolio_valuation : 1304.4730500399533   |
Market Return : 59.13%   |   Portfolio Return : 116.43%   |   position : 1   |   portfolio_valuation : 2164.3123932307803   |
Market Return : 59.13%   |   Portfolio Return : 129.19%   |   position : 1   |   portfolio_valuation : 2291.925497515118   |
Market Return : 59.13%   |   Portfolio Return : 18.92%   |   position : 1   |   portfolio_valuation : 1189.1876077483741   |
Market Return : 59.13%   |   Portfolio Return : 54.25%   |   position : -1   |   portfolio_valuation : 1542.5007222722732   |
Market Return : 59.13%   |   Portfolio Return : -8.01%   |   position : -1   |   portfolio_valuation : 919.9123910831161   |
Market Return : 59.13%   |   Portfolio Return : 103.50%   |   position : -1   |   portfolio_valuation : 2034.9983971379138   |
Market Return : 59.13%   |   Portfolio Return : 12.48%   |   position : -1   |   portfolio_valuation : 1124.7988423769978   |
Market Return : 59.13%   |   Portfolio Return : -26.10%   |   position : 0   |   portfolio_valuation : 738.9754592232954   |
Market Return : 59.13%   |   Portfolio Return : 70.45%   |   position : 1   |   portfolio_valuation : 1704.483954732192   |
Market Return : 59.13%   |   Portfolio Return : 30.32%   |   position : -1   |   portfolio_valuation : 1303.1957419838964   |
Market Return : 59.13%   |   Portfolio Return : 33.53%   |   position : 0   |   portfolio_valuation : 1335.3455463513703   |
Market Return : 59.13%   |   Portfolio Return : 63.45%   |   position : -1   |   portfolio_valuation : 1634.45170080016   |
Market Return : 59.13%   |   Portfolio Return : 93.64%   |   position : -1   |   portfolio_valuation : 1936.3786635900676   |
Market Return : 59.13%   |   Portfolio Return : 66.79%   |   position : 0   |   portfolio_valuation : 1667.9358931620689   |
Market Return : 59.13%   |   Portfolio Return : 40.81%   |   position : 1   |   portfolio_valuation : 1408.1449300077786   |
Market Return : 59.13%   |   Portfolio Return : 36.93%   |   position : 0   |   portfolio_valuation : 1369.312478004434   |
Market Return : 59.13%   |   Portfolio Return : 93.77%   |   position : 1   |   portfolio_valuation : 1937.656907541   |
Market Return : 59.13%   |   Portfolio Return : 27.74%   |   position : 0   |   portfolio_valuation : 1277.3917434687912   |
Market Return : 59.13%   |   Portfolio Return : 10.90%   |   position : -1   |   portfolio_valuation : 1108.994391902763   |
Market Return : 59.13%   |   Portfolio Return :  1.36%   |   position : 0   |   portfolio_valuation : 1013.6211937897375   |
Market Return : 59.13%   |   Portfolio Return : 38.67%   |   position : 0   |   portfolio_valuation : 1386.6796501093218   |
Market Return : 59.13%   |   Portfolio Return : 17.87%   |   position : 1   |   portfolio_valuation : 1178.6701855344493   |
Market Return : 59.13%   |   Portfolio Return : 110.38%   |   position : -1   |   portfolio_valuation : 2103.7650417566097   |
Market Return : 59.13%   |   Portfolio Return : 27.79%   |   position : 0   |   portfolio_valuation : 1277.9392376983726   |
Market Return : 59.13%   |   Portfolio Return : 26.42%   |   position : -1   |   portfolio_valuation : 1264.2046642025477   |
Market Return : 59.13%   |   Portfolio Return : 47.84%   |   position : 1   |   portfolio_valuation : 1478.4208435558758   |
Market Return : 59.13%   |   Portfolio Return : 31.47%   |   position : -1   |   portfolio_valuation : 1314.7055680139265   |
Market Return : 59.13%   |   Portfolio Return : 41.55%   |   position : 1   |   portfolio_valuation : 1415.4822408542655   |
Market Return : 59.13%   |   Portfolio Return : 79.60%   |   position : 0   |   portfolio_valuation : 1796.0447149203283   |
Market Return : 59.13%   |   Portfolio Return : 24.65%   |   position : -1   |   portfolio_valuation : 1246.5403342459215   |
Market Return : 59.13%   |   Portfolio Return : 14.82%   |   position : 0   |   portfolio_valuation : 1148.246469830223   |
Market Return : 59.13%   |   Portfolio Return : 72.58%   |   position : -1   |   portfolio_valuation : 1725.7777974436679   |
Market Return : 59.13%   |   Portfolio Return : 50.34%   |   position : 1   |   portfolio_valuation : 1503.4000782850733   |
Market Return : 59.13%   |   Portfolio Return : -25.78%   |   position : 1   |   portfolio_valuation : 742.2162267306524   |
Market Return : 59.13%   |   Portfolio Return : 60.64%   |   position : 1   |   portfolio_valuation : 1606.3658628507287   |
Market Return : 59.13%   |   Portfolio Return : 86.04%   |   position : -1   |   portfolio_valuation : 1860.3593678887758   |
Market Return : 59.13%   |   Portfolio Return : 14.01%   |   position : 1   |   portfolio_valuation : 1140.1030009110134   |
Market Return : 59.13%   |   Portfolio Return : 10.37%   |   position : -1   |   portfolio_valuation : 1103.6713651953676   |
Market Return : 59.13%   |   Portfolio Return : 15.60%   |   position : 0   |   portfolio_valuation : 1156.0125672221818   |
Market Return : 59.13%   |   Portfolio Return : 23.35%   |   position : -1   |   portfolio_valuation : 1233.5302273419952   |
Market Return : 59.13%   |   Portfolio Return : -2.43%   |   position : 0   |   portfolio_valuation : 975.7064249810852   |
Market Return : 59.13%   |   Portfolio Return : 72.82%   |   position : 0   |   portfolio_valuation : 1728.190582989654   |
Market Return : 59.13%   |   Portfolio Return : 40.31%   |   position : 1   |   portfolio_valuation : 1403.0896088991806   |
Market Return : 59.13%   |   Portfolio Return : 11.87%   |   position : 0   |   portfolio_valuation : 1118.6916041450427   |
Market Return : 59.13%   |   Portfolio Return : 40.89%   |   position : 0   |   portfolio_valuation : 1408.948121086139   |
Market Return : 59.13%   |   Portfolio Return : 120.27%   |   position : -1   |   portfolio_valuation : 2202.673103377861   |
Market Return : 59.13%   |   Portfolio Return : 28.40%   |   position : 1   |   portfolio_valuation : 1284.012254088842   |
Market Return : 59.13%   |   Portfolio Return : 54.66%   |   position : 1   |   portfolio_valuation : 1546.60765541512   |
Market Return : 59.13%   |   Portfolio Return : 89.66%   |   position : -1   |   portfolio_valuation : 1896.555672426252   |
Market Return : 59.13%   |   Portfolio Return : 47.74%   |   position : 0   |   portfolio_valuation : 1477.3678549796912   |
Market Return : 59.13%   |   Portfolio Return : -12.96%   |   position : 1   |   portfolio_valuation : 870.4302686078756   |
Market Return : 59.13%   |   Portfolio Return : 26.76%   |   position : 0   |   portfolio_valuation : 1267.6031121704998   |
Market Return : 59.13%   |   Portfolio Return : 37.58%   |   position : 0   |   portfolio_valuation : 1375.8012090010347   |
Market Return : 59.13%   |   Portfolio Return : 81.37%   |   position : 0   |   portfolio_valuation : 1813.7336401391126   |
Market Return : 59.13%   |   Portfolio Return : -12.16%   |   position : 0   |   portfolio_valuation : 878.4303521879142   |
Market Return : 59.13%   |   Portfolio Return : 63.88%   |   position : 1   |   portfolio_valuation : 1638.805669626856   |
Market Return : 59.13%   |   Portfolio Return : 64.25%   |   position : 1   |   portfolio_valuation : 1642.4777517441498   |
Market Return : 59.13%   |   Portfolio Return : 69.56%   |   position : -1   |   portfolio_valuation : 1695.5923762940438   |
Market Return : 59.13%   |   Portfolio Return : 49.81%   |   position : 0   |   portfolio_valuation : 1498.1094109695925   |
Market Return : 59.13%   |   Portfolio Return : 46.60%   |   position : 0   |   portfolio_valuation : 1465.9906924006693   |
Market Return : 59.13%   |   Portfolio Return : 79.50%   |   position : 0   |   portfolio_valuation : 1795.009001970266   |
Market Return : 59.13%   |   Portfolio Return : 115.94%   |   position : -1   |   portfolio_valuation : 2159.374453776335   |
Market Return : 59.13%   |   Portfolio Return : 24.89%   |   position : 0   |   portfolio_valuation : 1248.9193602239302   |
Market Return : 59.13%   |   Portfolio Return : 122.13%   |   position : 0   |   portfolio_valuation : 2221.2834475386953   |
Market Return : 59.13%   |   Portfolio Return : 27.29%   |   position : -1   |   portfolio_valuation : 1272.9177498359145   |
Market Return : 59.13%   |   Portfolio Return :  5.06%   |   position : -1   |   portfolio_valuation : 1050.6435745758097   |
Market Return : 59.13%   |   Portfolio Return : 43.94%   |   position : 0   |   portfolio_valuation : 1439.3552719789068   |
Market Return : 59.13%   |   Portfolio Return : 95.07%   |   position : -1   |   portfolio_valuation : 1950.6889169268136   |
Market Return : 59.13%   |   Portfolio Return : 13.83%   |   position : 1   |   portfolio_valuation : 1138.2561601745347   |
Market Return : 59.13%   |   Portfolio Return : 24.35%   |   position : 1   |   portfolio_valuation : 1243.4870138532983   |
Market Return : 59.13%   |   Portfolio Return : 70.68%   |   position : -1   |   portfolio_valuation : 1706.7519025259269   |
Market Return : 59.13%   |   Portfolio Return : -29.37%   |   position : -1   |   portfolio_valuation : 706.2601825769862   |
Market Return : 59.13%   |   Portfolio Return : 37.80%   |   position : -1   |   portfolio_valuation : 1377.9564735743002   |
Market Return : 59.13%   |   Portfolio Return : 42.47%   |   position : -1   |   portfolio_valuation : 1424.6967794493742   |
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
Market Return : 59.13%   |   Portfolio Return :  7.36%   |   position : 1   |   portfolio_valuation : 1073.5651979324066   |
Market Return : 59.13%   |   Portfolio Return : 39.37%   |   position : 1   |   portfolio_valuation : 1393.7206855502964   |
Market Return : 59.13%   |   Portfolio Return : 57.80%   |   position : 1   |   portfolio_valuation : 1578.0101664072085   |
Market Return : 59.13%   |   Portfolio Return : 83.80%   |   position : 1   |   portfolio_valuation : 1837.9996094643582   |
Market Return : 59.13%   |   Portfolio Return : 20.94%   |   position : 1   |   portfolio_valuation : 1209.3757733647267   |
Market Return : 59.13%   |   Portfolio Return : 16.51%   |   position : 1   |   portfolio_valuation : 1165.0823323484813   |
Market Return : 59.13%   |   Portfolio Return : 45.69%   |   position : 1   |   portfolio_valuation : 1456.8780165870771   |
Market Return : 59.13%   |   Portfolio Return : 72.03%   |   position : 1   |   portfolio_valuation : 1720.2849989865224   |
Market Return : 59.13%   |   Portfolio Return : 64.11%   |   position : 1   |   portfolio_valuation : 1641.127416852739   |
Market Return : 59.13%   |   Portfolio Return : 140.93%   |   position : 1   |   portfolio_valuation : 2409.2507043105156   |
Market Return : 59.13%   |   Portfolio Return : 70.43%   |   position : 1   |   portfolio_valuation : 1704.3094898311676   |
Market Return : 59.13%   |   Portfolio Return : -5.40%   |   position : 1   |   portfolio_valuation : 945.9763030196776   |
Market Return : 59.13%   |   Portfolio Return : 25.25%   |   position : 1   |   portfolio_valuation : 1252.4948640765595   |
Market Return : 59.13%   |   Portfolio Return : 70.89%   |   position : -1   |   portfolio_valuation : 1708.9145897659716   |
Market Return : 59.13%   |   Portfolio Return : 91.68%   |   position : 1   |   portfolio_valuation : 1916.7657049456006   |
Market Return : 59.13%   |   Portfolio Return : 83.08%   |   position : 1   |   portfolio_valuation : 1830.8431646474003   |
Market Return : 59.13%   |   Portfolio Return : 49.32%   |   position : -1   |   portfolio_valuation : 1493.2463831773102   |
Market Return : 59.13%   |   Portfolio Return : -13.69%   |   position : 1   |   portfolio_valuation : 863.0972425430875   |
Market Return : 59.13%   |   Portfolio Return : 36.70%   |   position : 1   |   portfolio_valuation : 1367.0221988588826   |
Market Return : 59.13%   |   Portfolio Return : -0.88%   |   position : 1   |   portfolio_valuation : 991.2263610555417   |
Market Return : 59.13%   |   Portfolio Return : 30.13%   |   position : 1   |   portfolio_valuation : 1301.3245727064204   |
Market Return : 59.13%   |   Portfolio Return : 41.73%   |   position : -1   |   portfolio_valuation : 1417.335291025154   |
Market Return : 59.13%   |   Portfolio Return : -2.52%   |   position : -1   |   portfolio_valuation : 974.7683979685448   |
Market Return : 59.13%   |   Portfolio Return : 40.49%   |   position : 1   |   portfolio_valuation : 1404.9072590700102   |
Market Return : 59.13%   |   Portfolio Return :  0.86%   |   position : 1   |   portfolio_valuation : 1008.5643432178393   |
Market Return : 59.13%   |   Portfolio Return : -0.60%   |   position : 0   |   portfolio_valuation : 993.9768937149538   |
Market Return : 59.13%   |   Portfolio Return : 10.14%   |   position : 1   |   portfolio_valuation : 1101.4382107003773   |
Market Return : 59.13%   |   Portfolio Return : 20.71%   |   position : -1   |   portfolio_valuation : 1207.1496691560935   |
Market Return : 59.13%   |   Portfolio Return : 52.45%   |   position : 1   |   portfolio_valuation : 1524.4865211939787   |
Market Return : 59.13%   |   Portfolio Return : 60.12%   |   position : 1   |   portfolio_valuation : 1601.1664412098858   |
Market Return : 59.13%   |   Portfolio Return : 51.40%   |   position : -1   |   portfolio_valuation : 1513.9973057988632   |
Market Return : 59.13%   |   Portfolio Return : 30.76%   |   position : 1   |   portfolio_valuation : 1307.6461184046261   |
Market Return : 59.13%   |   Portfolio Return : 48.96%   |   position : 1   |   portfolio_valuation : 1489.6339482103053   |
Market Return : 59.13%   |   Portfolio Return : 35.66%   |   position : 1   |   portfolio_valuation : 1356.6276300539641   |
Market Return : 59.13%   |   Portfolio Return : 16.35%   |   position : 1   |   portfolio_valuation : 1163.5277840670014   |
Market Return : 59.13%   |   Portfolio Return : 130.41%   |   position : 1   |   portfolio_valuation : 2304.070260105823   |
Market Return : 59.13%   |   Portfolio Return : 21.67%   |   position : 1   |   portfolio_valuation : 1216.6987519665756   |
Market Return : 59.13%   |   Portfolio Return : 80.63%   |   position : 1   |   portfolio_valuation : 1806.2981839003025   |
Market Return : 59.13%   |   Portfolio Return : -13.53%   |   position : 1   |   portfolio_valuation : 864.7362655319199   |
Market Return : 59.13%   |   Portfolio Return : -0.79%   |   position : 1   |   portfolio_valuation : 992.0868696497666   |
Market Return : 59.13%   |   Portfolio Return : 62.64%   |   position : 1   |   portfolio_valuation : 1626.4151432793774   |
Market Return : 59.13%   |   Portfolio Return : 105.00%   |   position : 0   |   portfolio_valuation : 2049.969372675523   |
Market Return : 59.13%   |   Portfolio Return : 48.54%   |   position : 1   |   portfolio_valuation : 1485.3650014917205   |
Market Return : 59.13%   |   Portfolio Return : 11.35%   |   position : -1   |   portfolio_valuation : 1113.4687247912357   |
Market Return : 59.13%   |   Portfolio Return : 49.40%   |   position : 1   |   portfolio_valuation : 1494.0011396997888   |
Market Return : 59.13%   |   Portfolio Return : 50.69%   |   position : 1   |   portfolio_valuation : 1506.9321776731465   |
Market Return : 59.13%   |   Portfolio Return : 105.15%   |   position : 1   |   portfolio_valuation : 2051.50883052797   |
Market Return : 59.13%   |   Portfolio Return : 62.48%   |   position : -1   |   portfolio_valuation : 1624.818626429526   |
Market Return : 59.13%   |   Portfolio Return : 52.54%   |   position : 0   |   portfolio_valuation : 1525.417002102051   |
Market Return : 59.13%   |   Portfolio Return : 21.00%   |   position : -1   |   portfolio_valuation : 1209.9809711601229   |
Market Return : 59.13%   |   Portfolio Return : 95.52%   |   position : 1   |   portfolio_valuation : 1955.1956528554472   |
Market Return : 59.13%   |   Portfolio Return : 124.08%   |   position : 1   |   portfolio_valuation : 2240.829314530403   |
Market Return : 59.13%   |   Portfolio Return :  7.39%   |   position : 1   |   portfolio_valuation : 1073.8583451508969   |
Market Return : 59.13%   |   Portfolio Return : 58.67%   |   position : 1   |   portfolio_valuation : 1586.657182965391   |
Market Return : 59.13%   |   Portfolio Return : 69.31%   |   position : 1   |   portfolio_valuation : 1693.0586158441604   |
Market Return : 59.13%   |   Portfolio Return : 15.45%   |   position : 1   |   portfolio_valuation : 1154.5490981262105   |
Market Return : 59.13%   |   Portfolio Return : 39.58%   |   position : 1   |   portfolio_valuation : 1395.7599495323354   |
Market Return : 59.13%   |   Portfolio Return : 48.37%   |   position : 1   |   portfolio_valuation : 1483.6997269520284   |
Market Return : 59.13%   |   Portfolio Return : 54.84%   |   position : -1   |   portfolio_valuation : 1548.4216809446982   |
Market Return : 59.13%   |   Portfolio Return : 32.83%   |   position : 1   |   portfolio_valuation : 1328.3269782473144   |
Market Return : 59.13%   |   Portfolio Return : 49.73%   |   position : 1   |   portfolio_valuation : 1497.2501935056528   |
Market Return : 59.13%   |   Portfolio Return : 104.82%   |   position : 1   |   portfolio_valuation : 2048.1801829763303   |
Market Return : 59.13%   |   Portfolio Return : 39.50%   |   position : 1   |   portfolio_valuation : 1395.0329394374721   |
Market Return : 59.13%   |   Portfolio Return : 133.39%   |   position : 1   |   portfolio_valuation : 2333.918884168042   |
Market Return : 59.13%   |   Portfolio Return :  7.95%   |   position : 1   |   portfolio_valuation : 1079.5486700570264   |
Market Return : 59.13%   |   Portfolio Return : 18.12%   |   position : 1   |   portfolio_valuation : 1181.2374981505857   |
Market Return : 59.13%   |   Portfolio Return : 89.69%   |   position : 1   |   portfolio_valuation : 1896.9226134703779   |
Market Return : 59.13%   |   Portfolio Return : 41.35%   |   position : 1   |   portfolio_valuation : 1413.549073118247   |
Market Return : 59.13%   |   Portfolio Return : 72.68%   |   position : 0   |   portfolio_valuation : 1726.821928884512   |
Market Return : 59.13%   |   Portfolio Return : 83.39%   |   position : 0   |   portfolio_valuation : 1833.8655467697752   |
Market Return : 59.13%   |   Portfolio Return : 64.76%   |   position : 1   |   portfolio_valuation : 1647.6129200271978   |
Market Return : 59.13%   |   Portfolio Return : 11.59%   |   position : 1   |   portfolio_valuation : 1115.9257441424706   |
Market Return : 59.13%   |   Portfolio Return : 32.75%   |   position : -1   |   portfolio_valuation : 1327.5047508743294   |
Market Return : 59.13%   |   Portfolio Return : -1.69%   |   position : 1   |   portfolio_valuation : 983.0951729657893   |
Market Return : 59.13%   |   Portfolio Return : 22.97%   |   position : 1   |   portfolio_valuation : 1229.7469915847378   |
Market Return : 59.13%   |   Portfolio Return : 52.11%   |   position : 1   |   portfolio_valuation : 1521.1052730456893   |
Market Return : 59.13%   |   Portfolio Return : 59.40%   |   position : 1   |   portfolio_valuation : 1594.0000390081273   |
Market Return : 59.13%   |   Portfolio Return : -23.61%   |   position : 1   |   portfolio_valuation : 763.9426384393679   |
Market Return : 59.13%   |   Portfolio Return : 51.42%   |   position : 1   |   portfolio_valuation : 1514.2115429041362   |
Market Return : 59.13%   |   Portfolio Return : 34.42%   |   position : 1   |   portfolio_valuation : 1344.220255105036   |
Market Return : 59.13%   |   Portfolio Return : 55.42%   |   position : 1   |   portfolio_valuation : 1554.1874369425868   |
Market Return : 59.13%   |   Portfolio Return : 73.05%   |   position : 1   |   portfolio_valuation : 1730.539349163722   |
Market Return : 59.13%   |   Portfolio Return : 83.26%   |   position : 1   |   portfolio_valuation : 1832.5872771743216   |
Market Return : 59.13%   |   Portfolio Return : -24.20%   |   position : 1   |   portfolio_valuation : 757.9980931323864   |
Market Return : 59.13%   |   Portfolio Return : 33.92%   |   position : 0   |   portfolio_valuation : 1339.1850466597066   |
Market Return : 59.13%   |   Portfolio Return : 65.77%   |   position : 1   |   portfolio_valuation : 1657.7446627448783   |
Market Return : 59.13%   |   Portfolio Return : 54.10%   |   position : 1   |   portfolio_valuation : 1540.9956963625204   |
Market Return : 59.13%   |   Portfolio Return : 48.04%   |   position : 1   |   portfolio_valuation : 1480.3564124346913   |
Market Return : 59.13%   |   Portfolio Return : 67.36%   |   position : 1   |   portfolio_valuation : 1673.6069445077544   |
Market Return : 59.13%   |   Portfolio Return : 56.00%   |   position : 1   |   portfolio_valuation : 1559.992670954694   |
Market Return : 59.13%   |   Portfolio Return :  4.34%   |   position : 1   |   portfolio_valuation : 1043.371448979264   |
Market Return : 59.13%   |   Portfolio Return : 16.98%   |   position : 1   |   portfolio_valuation : 1169.8398797328693   |
Market Return : 59.13%   |   Portfolio Return : 100.26%   |   position : 1   |   portfolio_valuation : 2002.59139863578   |
Market Return : 59.13%   |   Portfolio Return : 35.54%   |   position : 1   |   portfolio_valuation : 1355.4111555292147   |
Market Return : 59.13%   |   Portfolio Return : 99.71%   |   position : 1   |   portfolio_valuation : 1997.0735438209308   |
Market Return : 59.13%   |   Portfolio Return : 83.39%   |   position : 1   |   portfolio_valuation : 1833.8671309684246   |
Market Return : 59.13%   |   Portfolio Return : 136.97%   |   position : 1   |   portfolio_valuation : 2369.663541532631   |
Market Return : 59.13%   |   Portfolio Return :  9.33%   |   position : 1   |   portfolio_valuation : 1093.3095602927456   |
Market Return : 59.13%   |   Portfolio Return : 21.18%   |   position : 1   |   portfolio_valuation : 1211.7841926398999   |
Market Return : 59.13%   |   Portfolio Return : 58.55%   |   position : 0   |   portfolio_valuation : 1585.5216323883096   |
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
SPS: 77
Market Return : 59.13%   |   Portfolio Return : 16.24%   |   position : 1   |   portfolio_valuation : 1162.3917380651867   |
Market Return : 59.13%   |   Portfolio Return : 34.83%   |   position : 1   |   portfolio_valuation : 1348.338901614525   |
Market Return : 59.13%   |   Portfolio Return : 111.50%   |   position : 1   |   portfolio_valuation : 2115.0064874603404   |
Market Return : 59.13%   |   Portfolio Return : 108.70%   |   position : 1   |   portfolio_valuation : 2086.9644141369163   |
Market Return : 59.13%   |   Portfolio Return : 66.98%   |   position : 1   |   portfolio_valuation : 1669.7609018071917   |
Market Return : 59.13%   |   Portfolio Return : 15.73%   |   position : 1   |   portfolio_valuation : 1157.2875384782728   |
Market Return : 59.13%   |   Portfolio Return : 47.79%   |   position : 1   |   portfolio_valuation : 1477.863419274606   |
Market Return : 59.13%   |   Portfolio Return : -25.30%   |   position : 1   |   portfolio_valuation : 746.9796565180878   |
Market Return : 59.13%   |   Portfolio Return : -2.46%   |   position : 1   |   portfolio_valuation : 975.415978032821   |
Market Return : 59.13%   |   Portfolio Return : 64.82%   |   position : 1   |   portfolio_valuation : 1648.190187323432   |
Market Return : 59.13%   |   Portfolio Return : 95.76%   |   position : 1   |   portfolio_valuation : 1957.6483870072193   |
Market Return : 59.13%   |   Portfolio Return : 21.51%   |   position : 0   |   portfolio_valuation : 1215.1228343138578   |
Market Return : 59.13%   |   Portfolio Return : 34.55%   |   position : 1   |   portfolio_valuation : 1345.522483755715   |
